espn_id,name,full_name,jersey,position,position_name,height,weight,age,team_name,team_abbr,headshot_url,experience_years,salary,years_remaining,draft_year,draft_round,draft_selection
4395630,Devin Vassell,Devin Vassell,24,G,Guard,"6' 5""",200 lbs,26.0,San Antonio Spurs,SA,https://a.espncdn.com/i/headshots/nba/players/full/4395630.png,6.0,27000000.0,3.0,2020.0,1.0,11.0
5104157,Victor Wembanyama,Victor Wembanyama,1,F,Forward,"7' 4""",235 lbs,22.0,San Antonio Spurs,SA,https://a.espncdn.com/i/headshots/nba/players/full/5104157.png,3.0,16868245.0,1.0,2023.0,1.0,1.0
2993874,Kyle Anderson,Kyle Anderson,,F,Forward,"6' 8""",230 lbs,32.0,Toronto Raptors,TOR,https://a.espncdn.com/i/headshots/nba/players/full/2993874.png,12.0,,,2014.0,1.0,30.0
4433134,Scottie Barnes,Scottie Barnes,4,F,Forward,"6' 8""",237 lbs,25.0,Toronto Raptors,TOR,https://a.espncdn.com/i/headshots/nba/players/full/4433134.png,5.0,41754690.0,4.0,2021.0,1.0,4.0
4395625,RJ Barrett,RJ Barrett,9,F,Forward,"6' 6""",214 lbs,26.0,Toronto Raptors,TOR,https://a.espncdn.com/i/headshots/nba/players/full/4395625.png,7.0,29616071.0,1.0,2019.0,1.0,3.0
4431893,Jamison Battle,Jamison Battle,77,F,Forward,"6' 7""",220 lbs,25.0,Toronto Raptors,TOR,https://a.espncdn.com/i/headshots/nba/players/full/4431893.png,2.0,2296271.0,1.0,,,
4432586,Nate Bittle,Nate Bittle,,C,Center,"7' 0""",250 lbs,23.0,Toronto Raptors,TOR,,0.0,,,,,
4432737,Jaden Bradley,Jaden Bradley,,G,Guard,"6' 3""",205 lbs,23.0,Toronto Raptors,TOR,https://a.espncdn.com/i/headshots/nba/players/full/4432737.png,0.0,,,2026.0,2.0,50.0
5149115,Allen Graves,Allen Graves,,F,Forward,"6' 8""",225 lbs,20.0,Toronto Raptors,TOR,https://a.espncdn.com/i/headshots/nba/players/full/5149115.png,0.0,,,2026.0,1.0,19.0
4590360,Chucky Hepburn,Chucky Hepburn,24,G,Guard,"6' 0""",193 lbs,23.0,Toronto Raptors,TOR,https://a.espncdn.com/i/headshots/nba/players/full/4590360.png,1.0,,,,,
4432190,Andre Jackson Jr.,Andre Jackson Jr.,44,G,Guard,"6' 6""",209 lbs,24.0,Toronto Raptors,TOR,https://a.espncdn.com/i/headshots/nba/players/full/4432190.png,3.0,,,2023.0,2.0,36.0
4431684,Trayce Jackson-Davis,Trayce Jackson-Davis,32,F,Forward,"6' 9""",245 lbs,26.0,Toronto Raptors,TOR,https://a.espncdn.com/i/headshots/nba/players/full/4431684.png,3.0,2406205.0,1.0,2023.0,2.0,57.0
4395623,Trey Jemison III,Trey Jemison III,,C,Center,"6' 10""",270 lbs,26.0,Toronto Raptors,TOR,https://a.espncdn.com/i/headshots/nba/players/full/4395623.png,3.0,,,,,
4067017,A.J. Lawson,A.J. Lawson,0,G,Guard,"6' 6""",179 lbs,26.0,Toronto Raptors,TOR,https://a.espncdn.com/i/headshots/nba/players/full/4067017.png,4.0,,,,,
6450,Kawhi Leonard,Kawhi Leonard,2,F,Forward,"6' 6""",225 lbs,35.0,Toronto Raptors,TOR,https://a.espncdn.com/i/headshots/nba/players/full/6450.png,15.0,50300000.0,1.0,2011.0,1.0,15.0
4702656,Alijah Martin,Alijah Martin,55,G,Guard,"6' 2""",212 lbs,24.0,Toronto Raptors,TOR,https://a.espncdn.com/i/headshots/nba/players/full/4702656.png,1.0,,,2025.0,2.0,39.0
5093267,Collin Murray-Boyles,Collin Murray-Boyles,30,F,Forward,"6' 7""",245 lbs,21.0,Toronto Raptors,TOR,https://a.espncdn.com/i/headshots/nba/players/full/5093267.png,1.0,6649560.0,3.0,2025.0,1.0,9.0
3134908,Jakob Poeltl,Jakob Poeltl,19,C,Center,"7' 0""",253 lbs,30.0,Toronto Raptors,TOR,https://a.espncdn.com/i/headshots/nba/players/full/3134908.png,10.0,19500000.0,4.0,2016.0,1.0,9.0
4395724,Immanuel Quickley,Immanuel Quickley,5,G,Guard,"6' 2""",190 lbs,27.0,Toronto Raptors,TOR,https://a.espncdn.com/i/headshots/nba/players/full/4395724.png,6.0,32500000.0,3.0,2020.0,1.0,25.0
4432241,Jamal Shead,Jamal Shead,23,G,Guard,"6' 1""",200 lbs,24.0,Toronto Raptors,TOR,https://a.espncdn.com/i/headshots/nba/players/full/4432241.png,2.0,2296271.0,1.0,2024.0,2.0,45.0
4684272,Ja'Kobe Walter,Ja'Kobe Walter,14,G,Guard,"6' 4""",180 lbs,22.0,Toronto Raptors,TOR,https://a.espncdn.com/i/headshots/nba/players/full/4684272.png,2.0,3811800.0,2.0,2024.0,1.0,19.0
4433268,Trey Alexander,Trey Alexander,23,G,Guard,"6' 5""",185 lbs,23.0,Utah Jazz,UTAH,https://a.espncdn.com/i/headshots/nba/players/full/4433268.png,2.0,,,,,
4873138,Ace Bailey,Ace Bailey,19,G,Guard,"6' 9""",200 lbs,20.0,Utah Jazz,UTAH,https://a.espncdn.com/i/headshots/nba/players/full/4873138.png,1.0,9523080.0,3.0,2025.0,1.0,5.0
4277919,Mo Bamba,Mo Bamba,11,C,Center,"7' 0""",231 lbs,28.0,Utah Jazz,UTAH,https://a.espncdn.com/i/headshots/nba/players/full/4277919.png,8.0,,,2018.0,1.0,6.0
4683933,Tamar Bates,Tamar Bates,,G,Guard,"6' 4""",195 lbs,23.0,Utah Jazz,UTAH,https://a.espncdn.com/i/headshots/nba/players/full/4683933.png,0.0,,,,,
4683766,Isaiah Collier,Isaiah Collier,8,G,Guard,"6' 4""",210 lbs,21.0,Utah Jazz,UTAH,https://a.espncdn.com/i/headshots/nba/players/full/4683766.png,2.0,2763960.0,3.0,2024.0,1.0,29.0
4684793,Kyle Filipowski,Kyle Filipowski,22,F,Forward,"6' 11""",250 lbs,22.0,Utah Jazz,UTAH,https://a.espncdn.com/i/headshots/nba/players/full/4684793.png,2.0,3000000.0,2.0,2024.0,2.0,32.0
4433627,Keyonte George,Keyonte George,3,G,Guard,"6' 4""",185 lbs,22.0,Utah Jazz,UTAH,https://a.espncdn.com/i/headshots/nba/players/full/4433627.png,3.0,6563925.0,1.0,2023.0,1.0,16.0
4432811,Josh Green,Josh Green,,G,Guard,"6' 6""",200 lbs,25.0,Utah Jazz,UTAH,https://a.espncdn.com/i/headshots/nba/players/full/4432811.png,6.0,14679012.0,1.0,2020.0,1.0,18.0
4397077,Jaxson Hayes,Jaxson Hayes,,C,Center,"7' 0""",220 lbs,26.0,Utah Jazz,UTAH,https://a.espncdn.com/i/headshots/nba/players/full/4397077.png,7.0,,,2019.0,1.0,8.0
4396963,Blake Hinson,Blake Hinson,2,F,Forward,"6' 8""",230 lbs,26.0,Utah Jazz,UTAH,https://a.espncdn.com/i/headshots/nba/players/full/4396963.png,1.0,0.0,1.0,,,
4277961,Jaren Jackson Jr.,Jaren Jackson Jr.,20,F,Forward,"6' 10""",242 lbs,27.0,Utah Jazz,UTAH,https://a.espncdn.com/i/headshots/nba/players/full/4277961.png,8.0,49000000.0,4.0,2018.0,1.0,4.0
4066336,Lauri Markkanen,Lauri Markkanen,23,F,Forward,"7' 1""",240 lbs,29.0,Utah Jazz,UTAH,https://a.espncdn.com/i/headshots/nba/players/full/4066336.png,9.0,46113154.0,3.0,2017.0,1.0,7.0
4898237,Bez Mbeng,Bez Mbeng,21,G,Guard,"6' 4""",185 lbs,24.0,Utah Jazz,UTAH,,1.0,,,,,
3133602,Svi Mykhailiuk,Svi Mykhailiuk,10,G,Guard,"6' 7""",205 lbs,29.0,Utah Jazz,UTAH,https://a.espncdn.com/i/headshots/nba/players/full/3133602.png,8.0,3850000.0,2.0,2018.0,2.0,47.0
3102530,Jusuf Nurkic,Jusuf Nurkic,30,C,Center,"6' 11""",290 lbs,32.0,Utah Jazz,UTAH,https://a.espncdn.com/i/headshots/nba/players/full/3102530.png,12.0,,,2014.0,1.0,16.0
4065663,Josh Okogie,Josh Okogie,,G,Guard,"6' 4""",213 lbs,28.0,Utah Jazz,UTAH,https://a.espncdn.com/i/headshots/nba/players/full/4065663.png,8.0,,,2018.0,1.0,20.0
5041955,Darryn Peterson,Darryn Peterson,22,G,Guard,"6' 5""",199 lbs,19.0,Utah Jazz,UTAH,https://a.espncdn.com/i/headshots/nba/players/full/5041955.png,0.0,,,2026.0,1.0,2.0
5105839,Brice Sensabaugh,Brice Sensabaugh,28,F,Forward,"6' 6""",235 lbs,22.0,Utah Jazz,UTAH,https://a.espncdn.com/i/headshots/nba/players/full/5105839.png,3.0,4862237.0,1.0,2023.0,1.0,28.0
4432827,Oscar Tshiebwe,Oscar Tshiebwe,34,C,Center,"6' 8""",255 lbs,26.0,Utah Jazz,UTAH,https://a.espncdn.com/i/headshots/nba/players/full/4432827.png,3.0,,,,,
4278129,Deandre Ayton,Deandre Ayton,,C,Center,"7' 0""",252 lbs,28.0,Washington Wizards,WSH,https://a.espncdn.com/i/headshots/nba/players/full/4278129.png,8.0,8104000.0,1.0,2018.0,1.0,1.0
4845374,Bub Carrington,Bub Carrington,7,G,Guard,"6' 4""",190 lbs,21.0,Washington Wizards,WSH,https://a.espncdn.com/i/headshots/nba/players/full/4845374.png,2.0,4900560.0,2.0,2024.0,1.0,14.0
4432907,Justin Champagnie,Justin Champagnie,9,F,Forward,"6' 6""",206 lbs,25.0,Washington Wizards,WSH,https://a.espncdn.com/i/headshots/nba/players/full/4432907.png,5.0,2667944.0,2.0,,,
4432173,Sharife Cooper,Sharife Cooper,13,G,Guard,"6' 0""",176 lbs,25.0,Washington Wizards,WSH,https://a.espncdn.com/i/headshots/nba/players/full/4432173.png,2.0,,,2021.0,2.0,48.0
5104155,Bilal Coulibaly,Bilal Coulibaly,0,G,Guard,"6' 7""",195 lbs,22.0,Washington Wizards,WSH,https://a.espncdn.com/i/headshots/nba/players/full/5104155.png,3.0,9240012.0,1.0,2023.0,1.0,7.0
6583,Anthony Davis,Anthony Davis,23,F,Forward,"6' 10""",253 lbs,33.0,Washington Wizards,WSH,https://a.espncdn.com/i/headshots/nba/players/full/6583.png,14.0,58456566.0,2.0,2012.0,1.0,1.0
5142718,AJ Dybantsa,AJ Dybantsa,4,F,Forward,"6' 9""",217 lbs,19.0,Washington Wizards,WSH,https://a.espncdn.com/i/headshots/nba/players/full/5142718.png,0.0,,,2026.0,1.0,1.0
5174563,Kyshawn George,Kyshawn George,18,F,Forward,"6' 8""",200 lbs,22.0,Washington Wizards,WSH,https://a.espncdn.com/i/headshots/nba/players/full/5174563.png,2.0,3108000.0,2.0,2024.0,1.0,24.0
2581184,Anthony Gill,Anthony Gill,16,F,Forward,"6' 7""",230 lbs,33.0,Washington Wizards,WSH,https://a.espncdn.com/i/headshots/nba/players/full/2581184.png,6.0,,,,,
3947736,Caleb Homesley,Caleb Homesley,,SG,Shooting Guard,"6' 6""",205 lbs,29.0,Washington Wizards,WSH,https://a.espncdn.com/i/headshots/nba/players/full/3947736.png,0.0,,,,,
5238230,Tre Johnson,Tre Johnson,12,G,Guard,"6' 5""",190 lbs,20.0,Washington Wizards,WSH,https://a.espncdn.com/i/headshots/nba/players/full/5238230.png,1.0,8649600.0,3.0,2025.0,1.0,6.0
4432819,Tre Mann,Tre Mann,,G,Guard,"6' 4""",178 lbs,25.0,Washington Wizards,WSH,https://a.espncdn.com/i/headshots/nba/players/full/4432819.png,6.0,8000000.0,2.0,2021.0,1.0,18.0
6609,Khris Middleton,Khris Middleton,22,F,Forward,"6' 7""",222 lbs,35.0,Washington Wizards,WSH,https://a.espncdn.com/i/headshots/nba/players/full/6609.png,14.0,,,2012.0,2.0,39.0
5105841,Felix Okpara,Felix Okpara,,F,Forward,"6' 10""",237 lbs,22.0,Washington Wizards,WSH,https://a.espncdn.com/i/headshots/nba/players/full/5105841.png,0.0,,,2026.0,2.0,46.0
5144126,Will Riley,Will Riley,27,G,Guard,"6' 9""",180 lbs,20.0,Washington Wizards,WSH,https://a.espncdn.com/i/headshots/nba/players/full/5144126.png,1.0,3688320.0,3.0,2025.0,1.0,21.0
5160992,Alex Sarr,Alex Sarr,20,C,Center,"7' 0""",205 lbs,21.0,Washington Wizards,WSH,https://a.espncdn.com/i/headshots/nba/players/full/5160992.png,2.0,12370680.0,2.0,2024.0,1.0,2.0
4997537,Tristan Vukcevic,Tristan Vukcevic,00,F,Forward,"7' 0""",220 lbs,23.0,Washington Wizards,WSH,https://a.espncdn.com/i/headshots/nba/players/full/4997537.png,3.0,3000000.0,2.0,2023.0,2.0,42.0
4606840,Jamir Watkins,Jamir Watkins,5,G,Guard,"6' 6""",210 lbs,25.0,Washington Wizards,WSH,https://a.espncdn.com/i/headshots/nba/players/full/4606840.png,1.0,2150917.0,1.0,2025.0,2.0,43.0
4277905,Trae Young,Trae Young,3,G,Guard,"6' 2""",164 lbs,27.0,Washington Wizards,WSH,https://a.espncdn.com/i/headshots/nba/players/full/4277905.png,8.0,48967380.0,1.0,2018.0,1.0,5.0
